Kingdom,Phylum,Class,Order,Family,Genus,Species,num_hits,%_hits
Unclassified,,,,,,,5453,0.112
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,melaninogenica,482362,9.892
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,atypica,244792,5.020
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,,238537,4.892
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,,161262,3.307
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,152131,3.120
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,tigurinus,138613,2.843
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,pallens,134081,2.750
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,histicola,124472,2.553
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,salivae,114652,2.351
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,,101626,2.084
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae,93660,1.921
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,,90386,1.854
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis,84049,1.724
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,cunicula,81220,1.666
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pseudopneumoniae,79209,1.624
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,parvula,74515,1.528
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,mucosa,71514,1.467
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,dispar,70822,1.452
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens,70043,1.436
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,denticanum,69440,1.424
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,67932,1.393
Bacteria,,,,,,,66046,1.354
Bacteria,Proteobacteria,,,,,,64374,1.320
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,odontolyticus,61111,1.253
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum,60906,1.249
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,,55273,1.133
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,mucilaginosa,51277,1.052
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,,46371,0.951
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,proteoclasticus,46147,0.946
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,sanguinis,45705,0.937
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,,44453,0.912
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei,43070,0.883
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis,40454,0.830
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,stomatis,39297,0.806
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,concisus,37453,0.768
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nanceiensis,37207,0.763
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,sinus,36100,0.740
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,micronuciformis,34234,0.702
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,moorei,33119,0.679
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,montpellierensis,32527,0.667
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,31795,0.652
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,caviae,30960,0.635
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Parascardovia,,26938,0.552
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Tannerella,,26465,0.543
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,,26157,0.536
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,catoniae,25882,0.531
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis,25567,0.524
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,,25560,0.524
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,,25251,0.518
Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,23360,0.479
Bacteria,Firmicutes,Clostridia,Coriobacteriales,Coriobacteriaceae,Atopobium,,22703,0.466
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,,22397,0.459
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,infelix,21940,0.450
Bacteria,Firmicutes,Clostridia,Clostridiales,,,,20772,0.426
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,18731,0.384
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,lingnae,18611,0.382
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,crotonatoxidans,18267,0.375
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,17828,0.366
Bacteria,Verrucomicrobia,Opitutae,Pelagicoccales,Pelagicoccaceae,Pelagicoccus,,17792,0.365
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,artemidis,17187,0.352
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,veroralis,16820,0.345
Bacteria,Firmicutes,Clostridia,Coriobacteriales,Coriobacteriaceae,Atopobium,parvulum,16323,0.335
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,16267,0.334
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,15524,0.318
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,naviforme,15402,0.316
Bacteria,Bacteroidetes,,,,,,15310,0.314
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella,,14488,0.297
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,haemolysans,14163,0.290
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,bovis,13796,0.283
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sanguinis,13339,0.274
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Sebaldella,,13154,0.270
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,denticariosi,13093,0.268
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,dentocariosa,12902,0.265
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella,,12713,0.261
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,shahii,12431,0.255
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,showae,12367,0.254
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,11797,0.242
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,australis,11605,0.238
Bacteria,Firmicutes,,,,,,11547,0.237
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,turicensis,11116,0.228
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,10550,0.216
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,,,10053,0.206
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,meyeri,9964,0.204
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,,9926,0.204
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,vestibularis,9837,0.202
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,9704,0.199
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Mogibacterium,,9404,0.193
Bacteria,Proteobacteria,Gammaproteobacteria,,,,,9237,0.189
Bacteria,Actinobacteria,Actinobacteria,,,,,8614,0.177
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,aurantiaca,8593,0.176
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Propionigenium,modestum,7286,0.149
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,7152,0.147
Bacteria,Firmicutes,Bacilli,,,,,6573,0.135
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,muris,5963,0.122
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,taichungense,5875,0.120
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,oulorum,5865,0.120
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,5855,0.120
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,,5798,0.119
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,gingivalis,5738,0.118
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,,5572,0.114
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,,5559,0.114
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,5197,0.107
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilinea,tarbellica,5104,0.105
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,peroris,5005,0.103
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,curvus,4978,0.102
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,canis,4934,0.101
Bacteria,Firmicutes,Bacilli,Bacillales,,,,4873,0.100
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,teuberi,4527,0.093
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,4510,0.092
Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,,4444,0.091
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Tetragenococcus,doogicus,4405,0.090
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,lactarius,4189,0.086
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Elizabethkingia,,3910,0.080
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,,3830,0.079
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,morbi,3824,0.078
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Oerskovia,ginkgo,3806,0.078
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,parahaemolyticus,3803,0.078
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,3744,0.077
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,,3674,0.075
Bacteria,Firmicutes,Clostridia,,,,,3668,0.075
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,scardovii,3606,0.074
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,,3572,0.073
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,flavescens,3494,0.072
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,,,3432,0.070
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,3366,0.069
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,goldsteinii,3336,0.068
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,,,,3329,0.068
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,hominis,3256,0.067
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,,,,3108,0.064
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,invisus,2879,0.059
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,,2792,0.057
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,psychrotolerans,2791,0.057
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,2788,0.057
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,,2779,0.057
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,,2656,0.054
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oligofermentans,2598,0.053
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,shahii,2573,0.053
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,,,2497,0.051
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,2464,0.051
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,,2431,0.050
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,oralis,2369,0.049
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,segnis,2315,0.047
Bacteria,Proteobacteria,Betaproteobacteria,,,,,2264,0.046
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,,,2243,0.046
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,2213,0.045
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pectinatus,cerevisiiphilus,2209,0.045
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,corrodens,2182,0.045
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Johnsonella,ignava,2070,0.042
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,gonidiaformans,2003,0.041
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,darangshiensis,1963,0.040
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,,1952,0.040
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,elongata,1942,0.040
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,,1928,0.040
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sedimentibacter,hydroxybenzoicus,1858,0.038
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptacidiphilus,griseus,1846,0.038
Bacteria,Proteobacteria,Deltaproteobacteria,,,,,1813,0.037
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Kitasatospora,,1781,0.037
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,faecalis,1771,0.036
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,bombi,1749,0.036
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,gracilis,1690,0.035
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,hofstadii,1685,0.035
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,subflava,1679,0.034
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,,,1676,0.034
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,amnii,1647,0.034
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Peptoniphilus,,1621,0.033
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,1605,0.033
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,,,1604,0.033
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,,1564,0.032
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,cristatus,1551,0.032
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,,1541,0.032
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,naturae,1524,0.031
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,lactamica,1492,0.031
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,,1465,0.030
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,,1389,0.028
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridium,thermoalcaliphilum,1375,0.028
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,,,1367,0.028
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium,avium,1329,0.027
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,paucivorans,1316,0.027
Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,,,1294,0.027
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,gordonii,1254,0.026
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,paludivivens,1173,0.024
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,pleuropneumoniae,1171,0.024
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Actinokineospora,inagensis,1160,0.024
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,,,1140,0.023
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,,,1135,0.023
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,indicum,1128,0.023
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,leadbetteri,1085,0.022
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,matruchotii,1071,0.022
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Filifactor,villosus,1064,0.022
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella,tannerae,1064,0.022
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,fallax,1049,0.022
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,alcaliphilum,1022,0.021
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,,,1021,0.021
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,dentasini,1017,0.021
Bacteria,Proteobacteria,Alphaproteobacteria,,,,,1001,0.021
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Negativicoccus,succinicivorans,994,0.020
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum,964,0.020
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia,helminthoeca,952,0.020
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Serinicoccus,chungangensis,939,0.019
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Sneathia,sanguinegens,933,0.019
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,,,931,0.019
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,,927,0.019
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,920,0.019
Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,trevisanii,905,0.019
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,,,904,0.019
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora,,892,0.018
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,haemolyticus,882,0.018
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,indicum,868,0.018
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,ginsengisoli,862,0.018
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,milleri,814,0.017
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,pectinoschiza,810,0.017
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,,809,0.017
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,mirabilis,807,0.017
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Peptoniphilus,indolicus,796,0.016
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,,780,0.016
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,,756,0.016
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zhouia,amylolytica,753,0.015
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,mucosalis,745,0.015
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,fryi,741,0.015
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,entomophilum,727,0.015
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,niger,719,0.015
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,wexlerae,718,0.015
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,,716,0.015
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,656,0.013
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,aeria,647,0.013
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,lazureus,646,0.013
Bacteria,Firmicutes,Clostridia,Natranaerobiales,Anaerobrancaceae,Anaerobranca,zavarzinii,642,0.013
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus,,638,0.013
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Hydrocarboniphaga,,634,0.013
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Propionispora,hippei,634,0.013
Bacteria,Firmicutes,Bacilli,Thermicanales,Thermicanaceae,Thermicanus,,628,0.013
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,noxia,626,0.013
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,620,0.013
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,,,618,0.013
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,oris,616,0.013
Bacteria,Cyanobacteria,,,,,,614,0.013
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,pneumotropica,608,0.012
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,597,0.012
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,inhibens,595,0.012
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,,,594,0.012
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,,592,0.012
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora,rifamycinica,589,0.012
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,589,0.012
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,,585,0.012
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,,581,0.012
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,,569,0.012
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus,,568,0.012
Bacteria,Firmicutes,Clostridia,Coriobacteriales,Coriobacteriaceae,Atopobium,fossor,565,0.012
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Olivibacter,,549,0.011
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,timone,545,0.011
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,540,0.011
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,multisaccharivorax,535,0.011
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,bambusae,533,0.011
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,,524,0.011
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,aphrophilus,522,0.011
